Date,Algerian dinar (DZD),Australian dollar(1),Botswana pula(1),Brazilian real (BRL),Brunei dollar (BND),Canadian dollar (CAD),Chilean peso (CLP),Chinese yuan (CNY),Czech koruna (CZK),Danish krone (DKK),Euro(1),Indian rupee (INR),Israeli New Shekel (ILS),Japanese yen (JPY),Korean won (KRW),Kuwaiti dinar (KWD),Malaysian ringgit (MYR),Mauritian rupee (MUR),Mexican peso (MXN),New Zealand dollar(1),Norwegian krone (NOK),Omani rial (OMR),Peruvian sol (PEN),Philippine peso (PHP),Polish zloty (PLN),Qatari riyal (QAR),Russian ruble (RUB),Saudi Arabian riyal (SAR),Singapore dollar (SGD),South African rand (ZAR),Swedish krona (SEK),Swiss franc (CHF),Thai baht (THB),Trinidadian dollar (TTD),U.A.E. dirham (AED),U.K. pound(1),U.S. dollar (USD),Uruguayan peso (UYU),Australian dollar (AUD),Bahrain dinar (BHD),Bolivar Fuerte (VEF),Bolivar Soberano (VES),Botswana pula (BWP),Colombian peso (COP),Euro (EUR),Hungarian forint (HUF),Icelandic krona (ISK),Indonesian rupiah (IDR),Iranian rial (IRR),Kazakhstani tenge (KZT),Libyan dinar (LYD),Nepalese rupee (NPR),New Zealand dollar (NZD),Pakistani rupee (PKR),Sri Lankan rupee (LKR),Tunisian dinar (TND),U.K. pound (GBP)
2023-12-05,134.4041,0.6584,0.0736,4.9516,1.3388,1.3579,862.08,7.1473,22.523,6.8928,1.0817,83.3931,3.728,147.2,"1,301.800000",0.308,4.6665,44.5883,17.4215,0.617,10.8963,0.3845,3.751,55.32,3.991,3.64,91.5823,3.75,1.3388,18.8235,10.4553,0.8741,34.901,6.7424,3.6725,1.2622,1.0,39.17,1.3196,0.376,9.975,562.57,10.4822,2967.28,0.8618,256.46,112.665,13368.0,32428.3182,333.29,1.9324,101.89,1.4154,105.4158,151.6,2.3591,0.7265
2023-12-04,134.6656,0.6656,0.074,4.9085,1.3353,1.3541,862.86,7.1378,22.442,6.8609,1.0868,83.3357,3.708,146.35,"1,303.200000",0.3079,4.661,44.5991,17.406,0.6214,10.7453,0.3845,3.738,55.48,3.985,3.64,90.6728,3.75,1.3353,18.699,10.4168,0.8725,34.901,6.7272,3.6725,1.2681,1.0,39.105,1.3196,0.376,9.975,562.57,10.4822,2967.28,0.8618,256.46,112.665,13368.0,32428.3182,333.29,1.9324,101.89,1.4154,105.4158,151.6,2.3591,0.7265
2023-12-01,134.5137,0.6611,0.0737,4.9185,1.3379,1.3507,869.56,7.1452,22.389,6.8545,1.0875,83.3602,3.739,147.79,"1,290.400000",0.3084,4.6775,44.4825,17.2143,0.6175,10.7568,0.3845,3.729,55.451,3.991,3.64,89.7619,3.75,1.3379,18.8143,10.4566,0.8746,35.266,6.7335,3.6725,1.2647,1.0,38.974,1.3196,0.376,9.975,562.57,10.4822,2967.28,0.8618,256.46,112.665,13368.0,32428.3182,333.29,1.9324,101.89,1.4154,105.4158,151.6,2.3591,0.7265
2023-11-30,134.2624,0.6648,0.074,4.9349,1.3316,1.3582,867.86,7.1313,22.213,6.8199,1.0931,83.35,3.714,146.98,"1,289.000000",0.3077,4.653,44.3212,17.373,0.617,10.7218,0.3845,3.733,55.328,3.981,3.64,88.5819,3.75,1.3316,18.7328,10.4572,0.8755,34.957,6.7257,3.6725,1.264,1.0,39.119,1.3196,0.376,9.975,562.57,10.4822,2967.28,0.8618,256.46,112.665,13368.0,32428.3182,333.29,1.9324,101.89,1.4154,105.4158,151.6,2.3591,0.7265
2023-11-29,134.1455,0.665,0.0742,4.8927,1.3304,1.359,869.47,7.1249,22.089,6.7879,1.0985,83.3191,3.675,146.86,"1,294.000000",0.3077,4.6475,44.1525,17.187,0.6176,10.6477,0.3845,3.729,55.459,3.9478,3.64,88.8841,3.75,1.3304,18.5316,10.3464,0.8764,34.714,6.7417,3.6725,1.2688,1.0,39.091,1.3196,0.376,9.975,562.57,10.4822,2967.28,0.8618,256.46,112.665,13368.0,32428.3182,333.29,1.9324,101.89,1.4154,105.4158,151.6,2.3591,0.7265
2023-11-28,134.0929,0.6623,0.074,4.8861,1.3353,1.3581,872.03,7.1539,22.26,6.8098,1.0949,83.3926,3.706,148.11,"1,304.700000",0.3079,4.6725,44.4234,17.1357,0.6104,10.701,0.3845,3.725,55.406,3.975,3.64,88.6102,3.75,1.3353,18.6845,10.442,0.8816,34.935,6.7474,3.6725,1.2619,1.0,39.092,1.3196,0.376,9.975,562.57,10.4822,2967.28,0.8618,256.46,112.665,13368.0,32428.3182,333.29,1.9324,101.89,1.4154,105.4158,151.6,2.3591,0.7265
2023-11-27,134.2329,0.6555,0.0739,4.8962,1.3383,1.3723,873.7,7.1527,22.449,6.8323,1.0951,83.3375,3.726,149.48,"1,287.700000",0.3081,4.6668,44.485,17.2133,0.6056,10.725,0.3845,3.74,55.371,4.018,3.64,88.1648,3.75,1.3383,18.7665,10.4859,0.884,35.228,6.7698,3.6725,1.2636,1.0,39.136,1.3196,0.376,9.975,562.57,10.4822,2967.28,0.8618,256.46,112.665,13368.0,32428.3182,333.29,1.9324,101.89,1.4154,105.4158,151.6,2.3591,0.7265
2023-11-22,134.2329,0.6555,0.0739,4.8962,1.3383,1.3723,873.7,7.1451,22.449,6.8323,1.0911,83.3375,3.726,148.2,"1,287.700000",0.3081,4.6668,44.485,17.2133,0.6056,10.725,0.3845,3.74,55.371,4.018,3.64,88.1648,3.75,1.3383,18.7665,10.4859,0.884,35.228,6.7698,3.6725,1.2535,1.0,39.136,1.3196,0.376,9.975,562.57,10.4822,2967.28,0.8618,256.46,112.665,13368.0,32428.3182,333.29,1.9324,101.89,1.4154,105.4158,151.6,2.3591,0.7265
2023-11-21,134.0579,0.6577,0.0746,4.88,1.3352,1.3698,878.99,7.133,22.373,6.8057,1.0955,83.3466,3.71,148.0,"1,292.400000",0.308,4.6475,44.4205,17.2102,0.6044,10.6527,0.3845,3.738,55.493,3.9882,3.64,87.8701,3.75,1.3352,18.3052,10.3896,0.8844,35.122,6.7608,3.6725,1.253,1.0,39.066,1.3196,0.376,9.975,562.57,10.4822,2967.28,0.8618,256.46,112.665,13368.0,32428.3182,333.29,1.9324,101.89,1.4154,105.4158,151.6,2.3591,0.7265
2023-11-20,134.0618,0.655,0.0746,4.8717,1.3402,1.3726,884.36,7.1783,22.46,6.8233,1.0928,83.3309,3.728,149.0,"1,294.400000",0.3082,4.664,44.387,17.2175,0.6,10.7247,0.3845,3.74,55.645,3.9938,3.64,88.4954,3.75,1.3402,18.3842,10.4883,0.8838,35.087,6.739,3.6725,1.2472,1.0,39.393,1.3196,0.376,9.975,562.57,10.4822,2967.28,0.8618,256.46,112.665,13368.0,32428.3182,333.29,1.9324,101.89,1.4154,105.4158,151.6,2.3591,0.7265
2023-11-17,134.245,0.6468,0.0743,4.8843,1.3482,1.3722,881.17,7.2462,22.547,6.86,1.0872,83.2646,3.728,150.68,"1,303.900000",0.3086,4.6835,44.3092,17.2175,0.5964,10.8637,0.3845,3.768,55.864,4.0327,3.64,89.1237,3.75,1.3482,18.384,10.5836,0.8876,35.205,6.7644,3.6725,1.2428,1.0,39.558,1.3196,0.376,9.975,562.57,10.4822,2967.28,0.8618,256.46,112.665,13368.0,32428.3182,333.29,1.9324,101.89,1.4154,105.4158,151.6,2.3591,0.7265
2023-11-16,134.274,0.6471,0.0745,4.8569,1.3517,1.375,890.18,7.2559,22.547,6.8755,1.0849,83.2388,3.779,151.25,"1,302.000000",0.3086,4.7105,44.5375,17.2708,0.6006,10.8466,0.3845,3.767,55.808,4.0415,3.64,88.9466,3.75,1.3517,18.1758,10.5397,0.8886,35.588,6.7554,3.6725,1.2403,1.0,39.561,1.3196,0.376,9.975,562.57,10.4822,2967.28,0.8618,256.46,112.665,13368.0,32428.3182,333.29,1.9324,101.89,1.4154,105.4158,151.6,2.3591,0.7265
2023-11-15,134.1112,0.65,0.0746,4.8676,1.3471,1.3675,907.36,7.2402,22.542,6.8631,1.0868,83.1272,3.767,150.64,"1,325.300000",0.3084,4.659,44.2858,17.3387,0.6004,10.8079,0.3845,3.769,56.085,4.0453,3.64,89.4565,3.75,1.3471,18.1751,10.5763,0.8878,35.499,6.7463,3.6725,1.2472,1.0,39.699,1.3196,0.376,9.975,562.57,10.4822,2967.28,0.8618,256.46,112.665,13368.0,32428.3182,333.29,1.9324,101.89,1.4154,105.4158,151.6,2.3591,0.7265
2023-11-14,134.6015,0.6372,0.0734,4.8676,1.3612,1.3725,921.65,7.2943,22.899,6.9561,1.0724,83.3248,3.833,151.72,"1,322.700000",0.3089,4.72,44.6192,17.3917,0.588,11.1386,0.3845,3.765,56.05,4.121,3.64,91.257,3.75,1.3612,18.7548,10.8532,0.9024,36.083,6.7507,3.6725,1.2282,1.0,39.893,1.3196,0.376,9.975,562.57,10.4822,2967.28,0.8618,256.46,112.665,13368.0,32428.3182,333.29,1.9324,101.89,1.4154,105.4158,151.6,2.3591,0.7265
2023-11-13,134.6695,0.636,0.0734,4.924,1.3604,1.3819,916.58,7.2945,23.05,6.9914,1.067,83.3248,3.867,151.65,"1,316.700000",0.3089,4.7215,44.5717,17.6138,0.589,11.1312,0.3845,3.808,55.955,4.1474,3.64,92.1185,3.75,1.3604,18.6871,10.8957,0.9034,36.069,6.737,3.6725,1.225,1.0,39.982,1.3196,0.376,9.975,562.57,10.4822,2967.28,0.8618,256.46,112.665,13368.0,32428.3182,333.29,1.9324,101.89,1.4154,105.4158,151.6,2.3591,0.7265
